Year,Event, DataCards, Deaths, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Losses $USD, Losses $Local
1977,STORM,26,2,140,100,1000,0,0,40300000
1977,STRONGWIND,22,0,40,0,0,0,0,50250000
1977,STRUCTURE,4,2,0,1,0,0,0,80000
1977,SURGE,1,10,0,0,0,0,0,0
1978,ACCIDENT,8,23,0,0,0,0,0,7800000
1978,BIOLOGICAL,7,0,0,0,0,0,0,0
1978,DROUGHT,94,0,0,0,0,40000,0,4325994000
1978,EARTHQUAKE,3,1,23,0,0,0,0,0
1978,ELECTRICSTORM,1,4,0,0,0,0,0,0
1978,EPIDEMIC,9,406,0,0,0,0,0,0
1978,EXPLOSION,22,56,3,21,0,0,0,24300000
1978,FIRE,70,69,84,7,182,50700,0,708757000
1978,FLOOD,52,58,2813,17680,187250,18000,0,162060000
1978,FORESTFIRE,12,0,20,0,80,0,0,7150000
1978,FROST,14,5,0,0,0,0,0,360000
1978,HAILSTORM,1,0,0,0,0,0,0,0
1978,HEATWAVE,1,100,0,0,0,0,0,0
1978,Intoxicación,15,21,0,0,0,0,0,0
1978,LANDSLIDE,6,25,0,0,0,0,0,0
1978,LEAK,2,0,0,0,0,0,0,0
1978,Onda fría,3,28,0,0,0,0,0,0
1978,PLAGUE,5,0,0,0,0,5000,0,630000
1978,POLLUTION,4,31,0,0,0,0,0,6190000
1978,RAIN,9,1,0,400,1000,0,0,0
1978,SNOWSTORM,12,0,0,0,0,0,0,750000
1978,SPATE,2,11,0,0,0,0,0,0
1978,STORM,15,14,33,1120,25960,1000,0,5000000
1978,STRONGWIND,9,7,0,20,0,0,0,0
1978,STRUCTURE,5,11,4,0,4,0,0,0
1978,SURGE,32,0,0,0,0,0,0,0
1979,ACCIDENT,13,121,3,0,0,365,0,1015000000
1979,BIOLOGICAL,5,6,0,0,0,20000,0,21000000
1979,DROUGHT,67,0,32,0,0,528500,0,4765915000
1979,EARTHQUAKE,16,9,20,1918,10000,56000,0,5000000
1979,ELECTRICSTORM,4,0,0,0,0,0,0,400000000
1979,EPIDEMIC,54,0,0,0,0,0,0,0
1979,EXPLOSION,23,23,3,1,7,200,0,57380000
1979,FIRE,78,45,84,7,440,65593,0,906520000
1979,FLOOD,83,98,86,17675,127550,1219930,0,1817000000
1979,FORESTFIRE,22,5,0,0,0,1846,0,4500000
1979,FROST,46,4,0,0,0,48330,0,1562800000
1979,HAILSTORM,9,1,0,430,0,12500,0,1000000
1979,HEATWAVE,11,36,0,0,0,400000,0,0
1979,Intoxicación,8,12,0,0,0,38,0,0
1979,LANDSLIDE,11,27,8,152,0,100612,0,0
1979,LEAK,16,10,0,0,0,31000,0,855040000
1979,Onda fría,4,17,0,0,51,0,0,0
1979,PLAGUE,22,0,0,0,0,0,0,465000000
1979,POLLUTION,36,0,0,0,0,30000,0,36000000
1979,Racionamiento,1,22,0,0,0,0,0,0
1979,RAIN,7,12,18,15,0,1001,0,0
1979,SNOWSTORM,25,24,7,0,24,16700,0,0
1979,SPATE,3,8,0,0,0,100000,0,500000
1979,STORM,5,10,27,0,0,60000,0,0
1979,STRONGWIND,28,6,145,393,3000,0,0,2500000
1979,STRUCTURE,10,9,10,0,0,710,0,200000
1979,SURGE,28,3,0,0,0,7,0,0
1980,ACCIDENT,1,2,0,0,0,0,0,0
1980,BIOLOGICAL,6,0,0,0,0,2000,0,0
1980,DROUGHT,303,0,0,0,0,15750,0,0
1980,EARTHQUAKE,12,129,9120,1429,50000,0,0,0
