"Year","Event","DataCards","Deaths","Houses.Ruined","Affected","Monetary.LossUSD","Event_Severity","Event_factor"
"2018","LIGHTNING",2,7,0,31,0,350,21
"2018","MARINE ACCIDENT",1,227,0,0,0,22700,22
"2018","RAINS",20,7,829,11606,52593,35,27
"2018","RICE YELLOW MOTTLE VIRUS",1,0,1880,11564,15522,0,29
"2018","STRONG WINDS",4,0,2,260,69269,0,31
"2018","STRUCTURAL COLLAPSE",6,1,43,393,8556,17,32
"2018","WINDSTORM",1,0,6,36,0,0,39
"2019","ACCIDENT",1,2,0,4,0,200,1
"2019","ACCIDENTS",1,1,0,2,0,100,2
"2019","AFLATOXIN",2,3,0,64,0,150,3
"2019","EARTHQUAKE",4,0,26,176,6920,0,8
"2019","EPIDEMIC",1,2,0,9,0,200,9
"2019","FIRE",18,106,21,882,216616,589,11
"2019","FLOOD",73,196,23330,147261,16733408,268,12
"2019","FUNGAL TOXINS",1,0,0,62,2677,0,14
"2019","HAILSTORM",2,0,112,3931,0,0,15
"2019","HEAVY RAINFALL & STRONG WINDS",10,5,187,2920,117720,50,16
"2019","LANDSLIDE",6,7,8,93,0,117,20
"2019","LIGHTNING",7,12,0,112,6677,171,21
"2019","MINE ACCIDENT",2,2,0,10,0,100,23
"2019","OTHER",3,2,5,54,0,67,24
"2019","RAINS",18,13,1416,99404,453504,72,27
"2019","STRONG WINDS",20,2,742,6460,368278,10,31
"2019","STRUCTURAL COLLAPSE",3,2,15,386,6702,67,32
"2019","WILD ANIMALS",1,0,0,0,1841,0,38
"2019","WINDSTORM",1,0,1,6,0,0,39
"2020","ACCIDENT",3,3,0,6,0,100,1
"2020","AFLATOXIN",1,1,0,31,0,100,3
"2020","ANIMAL DISEASES",1,0,0,20,16527,0,4
"2020","CYCLONE",1,0,1,10,0,0,6
"2020","DROUGHT",1,0,0,27708,375653,0,7
"2020","EARTHQUAKE",1,0,0,0,0,0,8
"2020","FIRE",28,0,3,14722,5311051,0,11
"2020","FLOOD",86,131,39163,249745,16561105,152,12
